1456-10-15 00:00:00
1456-11-15 00:00:00
1456-12-15 00:00:00
1457-01-15 00:00:00
1457-02-15 00:00:00
1457-03-15 00:00:00
1457-06-15 00:00:00
1457-07-15 00:00:00
1458-06-15 00:00:00
1458-07-15 00:00:00
1458-08-15 00:00:00
1458-09-15 00:00:00
1458-10-15 00:00:00
1463-12-15 00:00:00
1464-01-15 00:00:00
1464-02-15 00:00:00
1464-03-15 00:00:00
1466-03-15 00:00:00
1466-04-15 00:00:00
1469-06-15 00:00:00
1469-07-15 00:00:00
1469-08-15 00:00:00
1469-09-15 00:00:00
1469-10-15 00:00:00
1475-07-15 00:00:00
1481-08-15 00:00:00
1481-09-15 00:00:00
1481-10-15 00:00:00
1481-11-15 00:00:00
1481-12-15 00:00:00
1482-01-15 00:00:00
1482-02-15 00:00:00
1482-03-15 00:00:00
1482-04-15 00:00:00
1482-05-15 00:00:00
1482-06-15 00:00:00
1482-07-15 00:00:00
1482-08-15 00:00:00
1482-09-15 00:00:00
1482-10-15 00:00:00
1482-11-15 00:00:00
1482-12-15 00:00:00
1483-01-15 00:00:00
1483-02-15 00:00:00
1483-03-15 00:00:00
1483-04-15 00:00:00
1483-05-15 00:00:00
1483-06-15 00:00:00
1483-07-15 00:00:00
1483-08-15 00:00:00
1483-09-15 00:00:00
1483-10-15 00:00:00
1493-03-15 00:00:00
1493-04-15 00:00:00
1493-05-15 00:00:00
1493-06-15 00:00:00
1493-07-15 00:00:00
1493-08-15 00:00:00
1493-09-15 00:00:00
1493-10-15 00:00:00
1493-11-15 00:00:00
1493-12-15 00:00:00
1494-01-15 00:00:00
1494-02-15 00:00:00
1494-03-15 00:00:00
1494-04-15 00:00:00
1494-05-15 00:00:00
1494-06-15 00:00:00
1494-07-15 00:00:00
1494-08-15 00:00:00
1494-09-15 00:00:00
1497-09-15 00:00:00
1497-10-15 00:00:00
1497-11-15 00:00:00
1497-12-15 00:00:00
1498-01-15 00:00:00
1498-02-15 00:00:00
1498-03-15 00:00:00
1498-04-15 00:00:00
1498-05-15 00:00:00
1498-06-15 00:00:00
1498-07-15 00:00:00
1498-08-15 00:00:00
1506-09-15 00:00:00
1506-10-15 00:00:00
1506-11-15 00:00:00
1506-12-15 00:00:00
1507-01-15 00:00:00
1507-02-15 00:00:00
1507-03-15 00:00:00
1507-04-15 00:00:00
1507-08-15 00:00:00
1507-11-15 00:00:00
1507-12-15 00:00:00
1508-01-15 00:00:00
1524-06-15 00:00:00
1524-07-15 00:00:00
1524-08-15 00:00:00
1529-11-15 00:00:00
1529-12-15 00:00:00
1530-01-15 00:00:00
1530-05-15 00:00:00
1530-06-15 00:00:00
1530-07-15 00:00:00
1530-08-15 00:00:00
1530-09-15 00:00:00
1551-12-15 00:00:00
1552-01-15 00:00:00
1552-02-15 00:00:00
1552-03-15 00:00:00
1552-04-15 00:00:00
1552-05-15 00:00:00
1552-06-15 00:00:00
1559-10-15 00:00:00
1559-11-15 00:00:00
1559-12-15 00:00:00
1560-01-15 00:00:00
1560-02-15 00:00:00
1560-03-15 00:00:00
1560-04-15 00:00:00
1560-05-15 00:00:00
1560-06-15 00:00:00
1560-07-15 00:00:00
1560-08-15 00:00:00
1560-09-15 00:00:00
1560-10-15 00:00:00
1560-11-15 00:00:00
1564-10-15 00:00:00
1564-11-15 00:00:00
1564-12-15 00:00:00
1565-01-15 00:00:00
1565-02-15 00:00:00
1565-03-15 00:00:00
1565-04-15 00:00:00
1565-05-15 00:00:00
1565-06-15 00:00:00
1565-07-15 00:00:00
1565-08-15 00:00:00
1565-09-15 00:00:00
1583-09-15 00:00:00
1583-10-15 00:00:00
1583-11-15 00:00:00
1583-12-15 00:00:00
1584-01-15 00:00:00
1584-02-15 00:00:00
1584-03-15 00:00:00
1584-04-15 00:00:00
1584-05-15 00:00:00
1584-06-15 00:00:00
1584-07-15 00:00:00
1584-08-15 00:00:00
1584-12-15 00:00:00
1585-01-15 00:00:00
1585-02-15 00:00:00
1585-03-15 00:00:00
1585-04-15 00:00:00
1585-05-15 00:00:00
1585-06-15 00:00:00
1585-07-15 00:00:00
1585-08-15 00:00:00
1585-09-15 00:00:00
1585-10-15 00:00:00
1585-11-15 00:00:00
1585-12-15 00:00:00
1586-01-15 00:00:00
1586-02-15 00:00:00
1586-03-15 00:00:00
1586-04-15 00:00:00
1586-05-15 00:00:00
1586-06-15 00:00:00
1586-07-15 00:00:00
1586-08-15 00:00:00
1586-09-15 00:00:00
1586-10-15 00:00:00
1586-11-15 00:00:00
1586-12-15 00:00:00
1587-01-15 00:00:00
1587-02-15 00:00:00
1587-03-15 00:00:00
1587-04-15 00:00:00
1587-05-15 00:00:00
1587-06-15 00:00:00
1616-10-15 00:00:00
1616-11-15 00:00:00
1621-11-15 00:00:00
1621-12-15 00:00:00
1622-01-15 00:00:00
1622-02-15 00:00:00
1622-03-15 00:00:00
1622-04-15 00:00:00
1622-05-15 00:00:00
1622-06-15 00:00:00
1622-07-15 00:00:00
1622-08-15 00:00:00
1631-10-15 00:00:00
1631-11-15 00:00:00
1631-12-15 00:00:00
1632-01-15 00:00:00
1632-02-15 00:00:00
1632-03-15 00:00:00
1632-04-15 00:00:00
1632-05-15 00:00:00
1632-06-15 00:00:00
1632-07-15 00:00:00
1632-11-15 00:00:00
1632-12-15 00:00:00
1633-05-15 00:00:00
1633-06-15 00:00:00
1633-07-15 00:00:00
1633-08-15 00:00:00
1646-11-15 00:00:00
1646-12-15 00:00:00
1647-01-15 00:00:00
1647-02-15 00:00:00
1647-03-15 00:00:00
1647-04-15 00:00:00
1647-05-15 00:00:00
1647-06-15 00:00:00
1647-07-15 00:00:00
1647-08-15 00:00:00
1647-09-15 00:00:00
1647-10-15 00:00:00
1647-11-15 00:00:00
1647-12-15 00:00:00
1648-01-15 00:00:00
1648-02-15 00:00:00
1648-03-15 00:00:00
1648-04-15 00:00:00
1648-05-15 00:00:00
1648-06-15 00:00:00
1648-07-15 00:00:00
1648-08-15 00:00:00
1648-09-15 00:00:00
1648-10-15 00:00:00
1648-11-15 00:00:00
1648-12-15 00:00:00
1649-01-15 00:00:00
1649-02-15 00:00:00
1649-03-15 00:00:00
1649-04-15 00:00:00
1649-05-15 00:00:00
1649-06-15 00:00:00
1649-07-15 00:00:00
1649-08-15 00:00:00
1649-09-15 00:00:00
1650-03-15 00:00:00
1656-06-15 00:00:00
1656-07-15 00:00:00
1659-10-15 00:00:00
1659-11-15 00:00:00
1659-12-15 00:00:00
1660-01-15 00:00:00
1660-02-15 00:00:00
1660-03-15 00:00:00
1660-04-15 00:00:00
1660-09-15 00:00:00
1660-10-15 00:00:00
1660-11-15 00:00:00
1660-12-15 00:00:00
1661-01-15 00:00:00
1661-02-15 00:00:00
1661-03-15 00:00:00
1661-04-15 00:00:00
1661-05-15 00:00:00
1661-06-15 00:00:00
1661-07-15 00:00:00
1661-08-15 00:00:00
1662-12-15 00:00:00
1663-01-15 00:00:00
1663-02-15 00:00:00
1663-03-15 00:00:00
1663-04-15 00:00:00
1663-05-15 00:00:00
1663-06-15 00:00:00
1663-07-15 00:00:00
1663-08-15 00:00:00
1663-09-15 00:00:00
1663-10-15 00:00:00
1663-11-15 00:00:00
1663-12-15 00:00:00
1664-01-15 00:00:00
1664-02-15 00:00:00
1664-03-15 00:00:00
1664-04-15 00:00:00
1664-05-15 00:00:00
1664-06-15 00:00:00
1664-07-15 00:00:00
1664-08-15 00:00:00
1664-09-15 00:00:00
1664-10-15 00:00:00
1664-11-15 00:00:00
1664-12-15 00:00:00
1665-01-15 00:00:00
1665-02-15 00:00:00
1665-03-15 00:00:00
1665-04-15 00:00:00
1665-05-15 00:00:00
1665-06-15 00:00:00
1665-07-15 00:00:00
1665-08-15 00:00:00
1665-09-15 00:00:00
1668-03-15 00:00:00
1668-04-15 00:00:00
1668-05-15 00:00:00
1676-10-15 00:00:00
1676-11-15 00:00:00
1676-12-15 00:00:00
1681-08-15 00:00:00
1681-09-15 00:00:00
1681-10-15 00:00:00
1681-11-15 00:00:00
1681-12-15 00:00:00
1682-01-15 00:00:00
1682-02-15 00:00:00
1682-03-15 00:00:00
1682-04-15 00:00:00
1682-05-15 00:00:00
1682-06-15 00:00:00
1682-07-15 00:00:00
1682-08-15 00:00:00
1682-09-15 00:00:00
1682-10-15 00:00:00
1682-11-15 00:00:00
1682-12-15 00:00:00
1683-01-15 00:00:00
1683-02-15 00:00:00
1683-03-15 00:00:00
1683-04-15 00:00:00
1683-05-15 00:00:00
1683-06-15 00:00:00
1683-07-15 00:00:00
1683-08-15 00:00:00
1683-09-15 00:00:00
1683-10-15 00:00:00
1683-11-15 00:00:00
1691-10-15 00:00:00
1691-11-15 00:00:00
1691-12-15 00:00:00
1692-01-15 00:00:00
1692-02-15 00:00:00
1692-03-15 00:00:00
1692-04-15 00:00:00
1692-05-15 00:00:00
1692-06-15 00:00:00
1692-07-15 00:00:00
1692-08-15 00:00:00
1692-09-15 00:00:00
1692-10-15 00:00:00
1692-11-15 00:00:00
1692-12-15 00:00:00
1693-01-15 00:00:00
1693-02-15 00:00:00
1693-03-15 00:00:00
1693-04-15 00:00:00
1693-05-15 00:00:00
1693-06-15 00:00:00
1693-07-15 00:00:00
1693-08-15 00:00:00
1693-09-15 00:00:00
1693-10-15 00:00:00
1698-12-15 00:00:00
1699-03-15 00:00:00
1699-04-15 00:00:00
1699-05-15 00:00:00
1699-06-15 00:00:00
1699-07-15 00:00:00
1699-08-15 00:00:00
1699-09-15 00:00:00
1699-10-15 00:00:00
1699-11-15 00:00:00
1699-12-15 00:00:00
1700-01-15 00:00:00
1700-02-15 00:00:00
1700-03-15 00:00:00
1700-04-15 00:00:00
1700-05-15 00:00:00
1700-06-15 00:00:00
1700-07-15 00:00:00
1700-08-15 00:00:00
1711-08-15 00:00:00
1711-09-15 00:00:00
1711-10-15 00:00:00
1711-11-15 00:00:00
1711-12-15 00:00:00
1712-01-15 00:00:00
1712-02-15 00:00:00
1712-03-15 00:00:00
1712-04-15 00:00:00
1712-05-15 00:00:00
1712-06-15 00:00:00
1712-07-15 00:00:00
1712-08-15 00:00:00
1717-11-15 00:00:00
1717-12-15 00:00:00
1718-01-15 00:00:00
1718-02-15 00:00:00
1722-11-15 00:00:00
1722-12-15 00:00:00
1723-01-15 00:00:00
1723-02-15 00:00:00
1723-03-15 00:00:00
1723-04-15 00:00:00
1723-05-15 00:00:00
1723-06-15 00:00:00
1723-07-15 00:00:00
1723-11-15 00:00:00
1723-12-15 00:00:00
1724-01-15 00:00:00
1724-02-15 00:00:00
1724-03-15 00:00:00
1724-04-15 00:00:00
1724-05-15 00:00:00
1724-06-15 00:00:00
1724-07-15 00:00:00
1724-10-15 00:00:00
1724-11-15 00:00:00
1728-11-15 00:00:00
1728-12-15 00:00:00
1729-01-15 00:00:00
1729-02-15 00:00:00
1729-03-15 00:00:00
1729-04-15 00:00:00
1729-05-15 00:00:00
1729-06-15 00:00:00
1729-07-15 00:00:00
1729-08-15 00:00:00
1744-07-15 00:00:00
1744-08-15 00:00:00
1744-09-15 00:00:00
1752-09-15 00:00:00
1752-10-15 00:00:00
1752-11-15 00:00:00
1752-12-15 00:00:00
1753-01-15 00:00:00
1753-02-15 00:00:00
1753-03-15 00:00:00
1753-04-15 00:00:00
1753-05-15 00:00:00
1753-06-15 00:00:00
1753-07-15 00:00:00
1753-08-15 00:00:00
1753-09-15 00:00:00
1753-10-15 00:00:00
1753-11-15 00:00:00
1753-12-15 00:00:00
1754-01-15 00:00:00
1754-02-15 00:00:00
1754-03-15 00:00:00
1754-04-15 00:00:00
1754-05-15 00:00:00
1754-06-15 00:00:00
1754-07-15 00:00:00
1754-08-15 00:00:00
1754-09-15 00:00:00
1754-10-15 00:00:00
1754-11-15 00:00:00
1754-12-15 00:00:00
1755-01-15 00:00:00
1755-02-15 00:00:00
1755-03-15 00:00:00
1755-04-15 00:00:00
1755-05-15 00:00:00
1755-06-15 00:00:00
1765-10-15 00:00:00
1767-08-15 00:00:00
1767-09-15 00:00:00
1767-10-15 00:00:00
1767-11-15 00:00:00
1767-12-15 00:00:00
1768-01-15 00:00:00
1768-02-15 00:00:00
1768-03-15 00:00:00
1768-04-15 00:00:00
1768-05-15 00:00:00
1768-06-15 00:00:00
1768-07-15 00:00:00
1768-08-15 00:00:00
1768-09-15 00:00:00
1780-09-15 00:00:00
1780-10-15 00:00:00
1781-07-15 00:00:00
1781-08-15 00:00:00
1781-09-15 00:00:00
1781-10-15 00:00:00
1781-11-15 00:00:00
1781-12-15 00:00:00
1782-01-15 00:00:00
1782-02-15 00:00:00
1782-03-15 00:00:00
1782-04-15 00:00:00
1782-05-15 00:00:00
1782-06-15 00:00:00
1782-07-15 00:00:00
1782-08-15 00:00:00
1782-09-15 00:00:00
1782-10-15 00:00:00
1782-11-15 00:00:00
1782-12-15 00:00:00
1783-01-15 00:00:00
1783-02-15 00:00:00
1783-03-15 00:00:00
1783-04-15 00:00:00
1783-05-15 00:00:00
1783-06-15 00:00:00
1783-07-15 00:00:00
1783-08-15 00:00:00
1783-09-15 00:00:00
1783-10-15 00:00:00
1783-11-15 00:00:00
1783-12-15 00:00:00
1784-01-15 00:00:00
1784-02-15 00:00:00
1784-03-15 00:00:00
1784-04-15 00:00:00
1784-05-15 00:00:00
1784-06-15 00:00:00
1784-07-15 00:00:00
1786-07-15 00:00:00
1786-08-15 00:00:00
1786-09-15 00:00:00
1786-10-15 00:00:00
1786-11-15 00:00:00
1786-12-15 00:00:00
1787-01-15 00:00:00
1787-02-15 00:00:00
1787-03-15 00:00:00
1787-04-15 00:00:00
1787-05-15 00:00:00
1787-06-15 00:00:00
1787-07-15 00:00:00
1787-08-15 00:00:00
1787-09-15 00:00:00
1795-10-15 00:00:00
1795-11-15 00:00:00
1795-12-15 00:00:00
1796-01-15 00:00:00
1796-02-15 00:00:00
1796-03-15 00:00:00
1796-04-15 00:00:00
1810-05-15 00:00:00
1810-09-15 00:00:00
1810-10-15 00:00:00
1811-06-15 00:00:00
1811-07-15 00:00:00
1811-08-15 00:00:00
1811-09-15 00:00:00
1811-10-15 00:00:00
1811-11-15 00:00:00
1811-12-15 00:00:00
1812-01-15 00:00:00
1812-02-15 00:00:00
1812-03-15 00:00:00
1812-04-15 00:00:00
1812-05-15 00:00:00
1812-06-15 00:00:00
1812-07-15 00:00:00
1812-08-15 00:00:00
1812-09-15 00:00:00
1812-10-15 00:00:00
1812-11-15 00:00:00
1812-12-15 00:00:00
1813-01-15 00:00:00
1813-02-15 00:00:00
1813-03-15 00:00:00
1813-04-15 00:00:00
1813-05-15 00:00:00
1813-06-15 00:00:00
1813-07-15 00:00:00
1813-08-15 00:00:00
1813-09-15 00:00:00
1813-10-15 00:00:00
1813-11-15 00:00:00
1813-12-15 00:00:00
1814-01-15 00:00:00
1814-02-15 00:00:00
1814-03-15 00:00:00
1814-04-15 00:00:00
1814-05-15 00:00:00
1814-06-15 00:00:00
1814-07-15 00:00:00
1814-08-15 00:00:00
1814-09-15 00:00:00
1818-12-15 00:00:00
1819-01-15 00:00:00
1819-02-15 00:00:00
1836-10-15 00:00:00
1836-11-15 00:00:00
1836-12-15 00:00:00
1837-01-15 00:00:00
1837-02-15 00:00:00
1837-03-15 00:00:00
1837-04-15 00:00:00
1837-05-15 00:00:00
1837-06-15 00:00:00
1837-07-15 00:00:00
1837-08-15 00:00:00
1837-09-15 00:00:00
1837-10-15 00:00:00
1837-11-15 00:00:00
1838-07-15 00:00:00
1838-08-15 00:00:00
1838-09-15 00:00:00
1838-10-15 00:00:00
1838-11-15 00:00:00
1838-12-15 00:00:00
1839-01-15 00:00:00
1839-02-15 00:00:00
1839-03-15 00:00:00
1839-04-15 00:00:00
1839-05-15 00:00:00
1839-06-15 00:00:00
1839-07-15 00:00:00
1839-08-15 00:00:00
1839-09-15 00:00:00
1839-10-15 00:00:00
1839-11-15 00:00:00
1840-06-15 00:00:00
1840-07-15 00:00:00
1840-08-15 00:00:00
1840-09-15 00:00:00
1840-10-15 00:00:00
1840-11-15 00:00:00
1840-12-15 00:00:00
1841-01-15 00:00:00
1841-02-15 00:00:00
1841-03-15 00:00:00
1841-04-15 00:00:00
1841-05-15 00:00:00
1841-06-15 00:00:00
1841-07-15 00:00:00
1841-08-15 00:00:00
1841-09-15 00:00:00
1841-10-15 00:00:00
1842-11-15 00:00:00
1842-12-15 00:00:00
1843-04-15 00:00:00
